fund_a,fund_b,shared_managers
752875180,320539100,1
752875180,341406066,1
752875180,362762678,1
752875180,421206172,1
752875180,42726691,2
752875180,43481758,1
752875180,440663509,2
752875180,455586030,1
752875180,472817157,1
752875180,473599330,1
752875180,473768464,1
752875180,520482550,1
752875180,521563984,1
752875180,522206266,2
752875180,541145723,1
752875180,550917836,1
752875180,561216391,1
752875180,562537962,1
752875180,581984495,1
752875180,60726489,1
752875180,650367984,1
752875180,650540100,1
752875180,742995593,1
752875180,752372684,1
752875180,752694563,1
752875180,800324447,1
752875180,813881290,1
752875180,821459401,1
752875180,823563982,2
752875180,831254672,1
752875180,832809084,1
752875180,850106941,1
752875180,850615121,1
752875180,850892816,1
752875180,853324939,1
752875180,872007795,2
752875180,954049363,1
752875180,990113530,1
752875180,991972777,1
760151437,260328929,1
760151437,465766063,1
760151437,750972825,1
760151437,850247111,1
760151437,920114113,1
760475815,132742395,1
760475815,134233377,1
760475815,141881132,1
760475815,161490676,1
760475815,203880413,1
760475815,205702117,1
760475815,205989542,1
760475815,208250290,1
760475815,208538333,1
760475815,221296609,1
760475815,260610707,1
760475815,260846505,1
760475815,270061167,1
760475815,271883111,1
760475815,300284495,1
760475815,314159950,1
760475815,340778636,1
760475815,352257489,1
760475815,362989662,1
760475815,381067560,1
760475815,421105676,1
760475815,42510895,1
760475815,451273930,1
760475815,452653391,1
760475815,453506561,1
760475815,455240671,1
760475815,462436774,1
760475815,463485489,1
760475815,472150172,1
760475815,520563938,1
760475815,562401998,1
760475815,611145339,1
760475815,680661238,1
760475815,710653502,1
760475815,813040678,1
760475815,822265990,1
760475815,832783957,1
760475815,842795435,1
760475815,853070386,1
760475815,923046645,1
760475815,942537238,1
760475815,952976080,1
760475815,953077405,1
800004006,472817157,1
800324447,112845313,1
800324447,113521426,1
800324447,132621497,1
800324447,132922204,1
800324447,203160292,1
800324447,20377419,1
800324447,20478308,1
800324447,20482717,1
800324447,20681934,1
800324447,208066203,1
800324447,231311874,1
800324447,260071475,1
800324447,264086627,1
800324447,264656792,1
800324447,271521006,1
800324447,320539100,1
800324447,341406066,1
800324447,362762678,1
800324447,421206172,1
800324447,42726691,1
800324447,43481758,1
800324447,440663509,1
800324447,455586030,1
800324447,472817157,1
800324447,473599330,1
800324447,473768464,1
800324447,520482550,1
800324447,521563984,1
800324447,522206266,1
800324447,541145723,1
800324447,550917836,1
800324447,561216391,1
800324447,562537962,1
800324447,581984495,1
800324447,60726489,1
800324447,650367984,1
800324447,650540100,1
800324447,742995593,1
800324447,752372684,1
800324447,752694563,1
800324447,752875180,1
800324447,813881290,1
800324447,821459401,1
800324447,823563982,1
800324447,831254672,1
800324447,832809084,1
800324447,850106941,1
800324447,850615121,1
800324447,850892816,1
800324447,853324939,1
800324447,872007795,1
800324447,954049363,1
800324447,990113530,1
800324447,991972777,1
800331414,832145136,1
810560289,203160292,1
810560289,203198788,1
810560289,263757892,1
810560289,270242450,1
810560289,360756300,1
810560289,412168248,1
810560289,453810227,1
810560289,560754594,1
810560289,611756067,1
810560289,710205415,1
810560289,811466836,1
810560289,822482495,1
810560289,832783957,1
810560289,911858530,1
810560289,943339062,1
810560289,956101110,1
810887998,222472997,1
810887998,383793128,1
811466836,263757892,1
811466836,270242450,1
811466836,412168248,1
811466836,560754594,1
811466836,810560289,1
811466836,822482495,1
811466836,911858530,1
811466836,943339062,1
811466836,956101110,1
811753373,452687695,1
811753373,471797746,1
811753373,471923111,1
811753373,640415733,1
811753373,680482464,1
811753373,825260016,2
811753373,854341178,1
813040678,132742395,1
813040678,134233377,1
813040678,141881132,1
813040678,161490676,1
813040678,203880413,1
813040678,205702117,1
813040678,205989542,1
813040678,208250290,1
813040678,208538333,1
813040678,221296609,1
813040678,260610707,1
813040678,260846505,1
813040678,270061167,1
813040678,271883111,1
813040678,300284495,1
813040678,314159950,1
813040678,340778636,1
813040678,352257489,1
813040678,362989662,1
813040678,381067560,1
813040678,421105676,1
813040678,42510895,1
813040678,451273930,1
813040678,452653391,1
813040678,453506561,1
813040678,455240671,1
813040678,462436774,1
813040678,463485489,1
813040678,472150172,1
813040678,520563938,1
813040678,562401998,1
813040678,611145339,1
813040678,680661238,1
813040678,710653502,1
813040678,760475815,1
813040678,822265990,1
813040678,832783957,1
813040678,842795435,1
813040678,853070386,1
813040678,923046645,1
813040678,942537238,1
813040678,952976080,1
813040678,953077405,1
813881290,112845313,1
813881290,113521426,1
813881290,132621497,1
813881290,132922204,1
813881290,203160292,1
813881290,20377419,1
813881290,20478308,1
813881290,20482717,1
813881290,20681934,1
813881290,208066203,1
813881290,231311874,1
813881290,260071475,1
813881290,264086627,1
813881290,264656792,1
813881290,271521006,1
813881290,320539100,1
813881290,341406066,1
813881290,362762678,1
813881290,421206172,1
813881290,42726691,1
813881290,43481758,1
813881290,440663509,1
813881290,455586030,1
813881290,472817157,1
813881290,473599330,1
813881290,473768464,1
813881290,520482550,1
813881290,521563984,1
813881290,522206266,1
813881290,541145723,1
813881290,550917836,1
813881290,561216391,1
813881290,562537962,1
813881290,581984495,1
813881290,60726489,1
813881290,650367984,1
813881290,650540100,1
813881290,742995593,1
813881290,752372684,1
813881290,752694563,1
813881290,752875180,1
813881290,800324447,1
813881290,821459401,1
813881290,823563982,1
813881290,831254672,1
813881290,832809084,1
813881290,850106941,1
813881290,850615121,1
813881290,850892816,1
813881290,853324939,1
813881290,872007795,1
813881290,954049363,1
813881290,990113530,1
813881290,991972777,1
814170527,201897663,1
814170527,20329382,1
814170527,204707579,1
814170527,231729679,1
814170527,232290246,1
814170527,263166327,1
814170527,472467773,1
814170527,571192153,1
814170527,741695800,1
814170527,814981134,1
814170527,820962487,1
814170527,831334174,1
814170527,870520406,1
814170527,911151039,1
814981134,201897663,1
814981134,20329382,1
814981134,204707579,1
814981134,231729679,1
814981134,232290246,1
814981134,263166327,1
814981134,472467773,1
814981134,571192153,1
814981134,741695800,1
814981134,814170527,1
814981134,820962487,1
814981134,831334174,1
814981134,870520406,1
814981134,911151039,1
820538459,111992329,2
820538459,204046036,1
820538459,205404353,1
820538459,222842846,2
820538459,231539454,1
820538459,231695009,2
820538459,231695529,2
820538459,231744831,2
820538459,232063262,1
820538459,232220475,1
820538459,232362216,2
820538459,232510674,1
820538459,232610181,1
820538459,232687798,1
820538459,232971010,2
820538459,237404857,1
820538459,251659394,1
820538459,251675849,1
820538459,251792083,2
820538459,251851827,2
820538459,263892463,1
820538459,272493878,2
820538459,310646123,1
820538459,331097329,1
820538459,352121147,1
820538459,412038882,1
820538459,430902269,1
820538459,462819181,1
820538459,470899236,1
820538459,474222697,1
820538459,474749384,1
820538459,510342132,1
820538459,510467698,2
820538459,541527978,1
820538459,582644728,1
820538459,830376638,1
820538459,844034514,1
820538459,870575504,1
820538459,874170846,1
820538459,880099795,1
820962487,201897663,1
820962487,20329382,1
820962487,204707579,1
820962487,231729679,1
820962487,232290246,1
820962487,263166327,1
820962487,472467773,1
820962487,571192153,1
820962487,741695800,1
820962487,814170527,1
820962487,814981134,1
820962487,831334174,1
820962487,870520406,1
820962487,911151039,1
821459401,112845313,1
821459401,113521426,1
821459401,132621497,1
821459401,132922204,1
821459401,203160292,1
821459401,20377419,1
821459401,20478308,1
821459401,20482717,1
821459401,20681934,1
821459401,208066203,1
821459401,231311874,1
821459401,260071475,1
821459401,264086627,1
821459401,264656792,1
821459401,271521006,1
821459401,320539100,1
821459401,341406066,1
821459401,362762678,1
821459401,421206172,1
821459401,42726691,1
821459401,43481758,1
821459401,440663509,1
821459401,455586030,1
821459401,472817157,1
821459401,473599330,1
821459401,473768464,1
821459401,520482550,1
821459401,521563984,1
821459401,522206266,1
821459401,541145723,1
821459401,550917836,1
821459401,561216391,1
821459401,562537962,1
821459401,581984495,1
821459401,60726489,1
821459401,650367984,1
821459401,650540100,1
821459401,742995593,1
821459401,752372684,1
821459401,752694563,1
821459401,752875180,1
821459401,800324447,1
821459401,813881290,1
821459401,823563982,1
821459401,831254672,1
821459401,832809084,1
821459401,850106941,1
821459401,850615121,1
821459401,850892816,1
821459401,853324939,1
821459401,872007795,1
821459401,954049363,1
821459401,990113530,1
821459401,991972777,1
821512790,203198788,1
821512790,204707579,1
821512790,464075013,1
821512790,470390618,1
821512790,471811024,1
821512790,752627778,1
821512790,821700385,1
821512790,941369591,1
821663150,264392825,1
821663150,370699952,1
821663150,431558268,1
821663150,742998462,1
821700385,203198788,1
821700385,204707579,1
821700385,464075013,1
821700385,470390618,1
821700385,471811024,1
821700385,752627778,1
821700385,821512790,1
821700385,941369591,1
822005387,161535313,1
822005387,204353669,1
822005387,208758429,1
822005387,223337602,1
822005387,264773205,2
822005387,264833015,1
822005387,30415090,1
822005387,311581466,1
822005387,320464445,1
822005387,351597954,1
822005387,411892770,2
822005387,460406130,2
822005387,463235190,1
822005387,465174246,1
822005387,472402229,1
822005387,473326478,1
822005387,541189694,2
822005387,541926760,1
822005387,611756067,2
822005387,731602134,1
822005387,743257322,2
822005387,822701953,1
822005387,823865728,1
822005387,854372477,1
822005387,951879075,2
822265990,132742395,1
822265990,134233377,1
822265990,141881132,2
822265990,161490676,1
822265990,203880413,1
822265990,205702117,1
822265990,205989542,1
822265990,208250290,1
822265990,208538333,2
822265990,221296609,1
822265990,260610707,1
822265990,260846505,2
822265990,270061167,1
822265990,271883111,1
822265990,300284495,2
822265990,314159950,1
822265990,340778636,1
822265990,352257489,1
822265990,362989662,1
822265990,381067560,1
822265990,421105676,2
822265990,42510895,1
822265990,451273930,2
822265990,452653391,1
822265990,453506561,1
822265990,455240671,1
822265990,462436774,1
822265990,463485489,1
822265990,472150172,1
822265990,520563938,1
822265990,562401998,1
822265990,611145339,2
822265990,680661238,1
822265990,710653502,2
822265990,760475815,1
822265990,813040678,1
822265990,832783957,1
822265990,842795435,1
822265990,853070386,1
822265990,923046645,2
822265990,942537238,1
822265990,952976080,1
822265990,953077405,2
822482495,263757892,1
822482495,270242450,1
822482495,412168248,1
822482495,560754594,1
822482495,810560289,1
822482495,811466836,1
822482495,911858530,1
822482495,943339062,1
822482495,956101110,1
822551854,30593691,1
822551854,410754368,1
822551854,432114621,1
822551854,520849036,1
822551854,560481994,1
822551854,911879291,1
822701953,161535313,1
822701953,208758429,1
822701953,223337602,1
822701953,264773205,1
822701953,264833015,1
822701953,30415090,1
822701953,311581466,1
822701953,320464445,1
822701953,351597954,1
822701953,411892770,1
822701953,460406130,1
822701953,463235190,1
822701953,465174246,1
822701953,472402229,1
822701953,473326478,1
822701953,541189694,1
822701953,541926760,1
822701953,611756067,1
822701953,731602134,1
822701953,743257322,1
822701953,822005387,1
822701953,823865728,1
822701953,854372477,1
822701953,951879075,1
823050051,201632876,1
823050051,20777615,1
823050051,262893562,1
823050051,452874131,1
823563982,112845313,1
823563982,113521426,1
823563982,132621497,1
823563982,132922204,2
823563982,203160292,1
823563982,20377419,1
823563982,20478308,2
823563982,20482717,1
823563982,20681934,1
823563982,208066203,1
823563982,231311874,2
823563982,260071475,1
823563982,264086627,1
823563982,264656792,1
823563982,271521006,1
823563982,320539100,1
823563982,341406066,1
823563982,362762678,1
823563982,421206172,1
823563982,42726691,2
823563982,43481758,1
823563982,440663509,2
823563982,455586030,1
823563982,472817157,1
823563982,473599330,1
823563982,473768464,1
823563982,520482550,1
823563982,521563984,1
823563982,522206266,2
823563982,541145723,1
823563982,550917836,1
823563982,561216391,1
823563982,562537962,1
823563982,581984495,1
823563982,60726489,1
823563982,650367984,1
823563982,650540100,1
823563982,742995593,1
823563982,752372684,1
823563982,752694563,1
823563982,752875180,2
823563982,800324447,1
823563982,813881290,1
823563982,821459401,1
823563982,831254672,1
823563982,832809084,1
823563982,850106941,1
823563982,850615121,1
823563982,850892816,1
823563982,853324939,1
823563982,872007795,2
823563982,954049363,1
823563982,990113530,1
823563982,991972777,1
823615975,112593090,1
823615975,20329382,1
823615975,208175031,1
823615975,232351964,1
823615975,232453088,1
823615975,330326013,1
823615975,390362010,1
823615975,541108079,1
823615975,854270873,1
823615975,931049977,1
823615975,943270968,1
823865728,161535313,1
823865728,208758429,1
823865728,223337602,1
823865728,264773205,1
823865728,264833015,1
823865728,30415090,1
823865728,311581466,1
823865728,320464445,1
823865728,351597954,1
823865728,411892770,1
823865728,460406130,1
823865728,463235190,1
823865728,465174246,1
823865728,472402229,1
823865728,473326478,1
823865728,541189694,1
823865728,541926760,1
823865728,611756067,1
823865728,731602134,1
823865728,743257322,1
823865728,822005387,1
823865728,822701953,1
823865728,854372477,1
823865728,951879075,1
825260016,452687695,1
825260016,471797746,1
825260016,471923111,1
825260016,640415733,1
825260016,680482464,1
825260016,811753373,2
825260016,854341178,1
830376638,111992329,1
830376638,204046036,1
830376638,205404353,1
830376638,222842846,2
830376638,231539454,1
830376638,231695009,1
830376638,231695529,1
830376638,231744831,1
830376638,232063262,2
830376638,232220475,1
830376638,232362216,1
830376638,232510674,1
830376638,232610181,1
830376638,232687798,1
830376638,232971010,1
830376638,237404857,1
830376638,251659394,1
830376638,251675849,2
830376638,251792083,1
830376638,251851827,1
830376638,263892463,1
830376638,272493878,2
830376638,310646123,1
830376638,331097329,1
830376638,352121147,1
830376638,412038882,1
830376638,430902269,1
830376638,462819181,1
830376638,470899236,1
830376638,474222697,1
830376638,474749384,1
830376638,510342132,1
830376638,510467698,1
830376638,541527978,1
830376638,582644728,1
830376638,820538459,1
830376638,844034514,1
830376638,870575504,1
830376638,874170846,1
830376638,880099795,1
831254672,112845313,1
831254672,113521426,1
831254672,132621497,1
831254672,132922204,1
831254672,203160292,1
831254672,20377419,1
831254672,20478308,1
831254672,20482717,1
831254672,20681934,1
831254672,208066203,1
831254672,231311874,1
831254672,260071475,2
831254672,264086627,1
831254672,264656792,1
831254672,271521006,1
831254672,320539100,1
831254672,341406066,1
831254672,362762678,1
831254672,421206172,1
831254672,42510895,1
831254672,42726691,1
831254672,43481758,1
831254672,440663509,1
831254672,455586030,1
831254672,472817157,1
831254672,473599330,1
831254672,473768464,1
831254672,520482550,1
831254672,521563984,1
831254672,522206266,1
831254672,530204701,1
831254672,541145723,1
831254672,550917836,1
831254672,561216391,1
831254672,562537962,1
831254672,581984495,1
831254672,60726489,1
831254672,650367984,1
831254672,650540100,1
831254672,742995593,1
831254672,752372684,1
831254672,752694563,1
831254672,752875180,1
831254672,800324447,1
831254672,813881290,1
831254672,821459401,1
831254672,823563982,1
831254672,832145136,1
831254672,832809084,1
831254672,850106941,1
831254672,850615121,1
831254672,850892816,1
831254672,853324939,1
831254672,872007795,1
831254672,954049363,1
831254672,990113530,1
831254672,991972777,1
831334174,201897663,1
831334174,20329382,1
831334174,204707579,1
831334174,231729679,1
831334174,232290246,1
831334174,263166327,1
831334174,472467773,1
831334174,571192153,1
831334174,741695800,1
831334174,814170527,1
831334174,814981134,1
831334174,820962487,1
831334174,870520406,1
831334174,911151039,1
832124345,60465530,1
832145136,260071475,1
832145136,42510895,1
832145136,530204701,1
832145136,800331414,1
832145136,831254672,1
832783957,132742395,1
832783957,134233377,1
832783957,141881132,1
832783957,161490676,1
832783957,203160292,1
832783957,203198788,1
832783957,203880413,1
832783957,205702117,1
832783957,205989542,1
832783957,208250290,1
832783957,208538333,1
832783957,221296609,1
832783957,260610707,1
832783957,260846505,1
832783957,270061167,1
832783957,271883111,1
832783957,300284495,1
832783957,314159950,1
832783957,340778636,1
832783957,352257489,1
832783957,360756300,1
832783957,362989662,1
832783957,381067560,1
832783957,421105676,1
832783957,42510895,1
832783957,451273930,1
832783957,452653391,1
832783957,453506561,1
832783957,453810227,1
832783957,455240671,1
832783957,462436774,1
832783957,463485489,1
832783957,472150172,1
832783957,520563938,1
832783957,562401998,1
832783957,611145339,1
832783957,611756067,1
832783957,680661238,1
832783957,710205415,1
832783957,710653502,1
832783957,760475815,1
832783957,810560289,1
832783957,813040678,1
832783957,822265990,1
832783957,842795435,1
832783957,853070386,1
832783957,923046645,1
832783957,942537238,1
832783957,952976080,1
832783957,953077405,1
832809084,112845313,1
832809084,113521426,1
832809084,132621497,1
832809084,132922204,1
832809084,203160292,1
832809084,20377419,1
832809084,20478308,1
832809084,20482717,1
832809084,20681934,1
832809084,208066203,1
832809084,231311874,1
832809084,260071475,1
832809084,264086627,1
832809084,264656792,1
832809084,271521006,1
832809084,320539100,1
832809084,341406066,1
832809084,362762678,1
832809084,421206172,1
832809084,42726691,1
832809084,43481758,1
832809084,440663509,1
832809084,455586030,1
832809084,472817157,1
832809084,473599330,1
832809084,473768464,1
832809084,520482550,1
832809084,521563984,1
832809084,522206266,1
832809084,541145723,1
832809084,550917836,1
832809084,561216391,1
832809084,562537962,1
832809084,581984495,1
832809084,60726489,1
832809084,650367984,1
832809084,650540100,1
832809084,742995593,1
832809084,752372684,1
832809084,752694563,1
832809084,752875180,1
832809084,800324447,1
832809084,813881290,1
832809084,821459401,1
832809084,823563982,1
832809084,831254672,1
832809084,850106941,1
832809084,850615121,1
832809084,850892816,1
832809084,853324939,1
832809084,872007795,1
832809084,954049363,1
832809084,990113530,1
832809084,991972777,1
834225264,161535313,1
834225264,20482717,1
834225264,221296609,1
834225264,240795620,1
834225264,260455770,1
834225264,270371488,1
834225264,431118328,1
834225264,541189694,1
834225264,541926760,1
834225264,560928892,1
834225264,581640184,1
834225264,591173286,1
834225264,680121468,1
834225264,912056925,1
834225264,943340518,1
840467208,346685472,1
841113245,200108244,1
841113245,208938238,1
841113245,237015826,1
841113245,431411668,1
841113245,581250243,1
842795435,132742395,1
842795435,134233377,1
842795435,141881132,1
842795435,161490676,1
842795435,203880413,1
842795435,205702117,1
842795435,205989542,1
842795435,208250290,1
842795435,208538333,1
842795435,221296609,1
842795435,260610707,1
842795435,260846505,1
842795435,270061167,1
842795435,271883111,1
842795435,300284495,1
842795435,314159950,1
842795435,340778636,1
842795435,352257489,1
842795435,362989662,1
842795435,381067560,1
842795435,421105676,1
842795435,42510895,1
842795435,451273930,1
842795435,452653391,1
842795435,453506561,1
842795435,455240671,1
842795435,462436774,1
842795435,463485489,1
842795435,472150172,1
842795435,520563938,1
842795435,562401998,1
842795435,611145339,1
842795435,680661238,1
842795435,710653502,1
842795435,760475815,1
842795435,813040678,1
842795435,822265990,1
842795435,832783957,1
842795435,853070386,1
842795435,923046645,1
842795435,942537238,1
842795435,952976080,1
842795435,953077405,1
843111227,330893794,1
843111227,463850594,1
843111227,470770315,1
844034514,111992329,2
844034514,204046036,1
844034514,205404353,2
844034514,222842846,1
844034514,231539454,1
844034514,231695009,1
844034514,231695529,1
844034514,231744831,1
844034514,232063262,1
844034514,232220475,1
844034514,232362216,2
844034514,232510674,1
844034514,232610181,1
844034514,232687798,1
844034514,232971010,1
844034514,237404857,2
844034514,251659394,1
844034514,251675849,1
844034514,251792083,2
844034514,251851827,1
844034514,263892463,2
844034514,272493878,1
844034514,310646123,2
844034514,331097329,2
844034514,352121147,1
844034514,412038882,1
844034514,430902269,1
844034514,462819181,3
844034514,470899236,2
844034514,474222697,2
844034514,474749384,2
844034514,510342132,1
844034514,510467698,1
844034514,541527978,1
844034514,582644728,2
844034514,820538459,1
844034514,830376638,1
844034514,870575504,1
844034514,874170846,2
844034514,880099795,2
850106941,112845313,1
850106941,113521426,1
850106941,132621497,1
850106941,132922204,1
850106941,203160292,1
850106941,20377419,1
850106941,20478308,1
850106941,20482717,1
850106941,20681934,1
850106941,208066203,1
850106941,231311874,1
850106941,260071475,1
850106941,264086627,1
850106941,264656792,1
850106941,271521006,1
850106941,320539100,1
850106941,341406066,1
850106941,362762678,1
850106941,421206172,1
850106941,42726691,1
850106941,43481758,1
850106941,440663509,1
850106941,455586030,1
850106941,472817157,1
850106941,473599330,1
850106941,473768464,1
850106941,520482550,1
850106941,521563984,1
850106941,522206266,1
850106941,541145723,1
850106941,550917836,1
850106941,561216391,1
850106941,562537962,1
850106941,581984495,1
850106941,60726489,1
850106941,650367984,1
850106941,650540100,1
850106941,742995593,1
850106941,752372684,1
850106941,752694563,1
850106941,752875180,1
850106941,800324447,1
850106941,813881290,1
850106941,821459401,1
850106941,823563982,1
850106941,831254672,1
850106941,832809084,1
850106941,850615121,1
850106941,850892816,1
850106941,853324939,1
850106941,872007795,1
850106941,954049363,1
850106941,990113530,1
850106941,991972777,1
850247111,260328929,1
850247111,465766063,1
850247111,750972825,1
850247111,760151437,1
850247111,920114113,1
850615121,112845313,1
850615121,113521426,1
850615121,132621497,1
850615121,132922204,1
850615121,203160292,1
850615121,20377419,1
850615121,20478308,1
850615121,20482717,1
850615121,20681934,1
850615121,208066203,1
850615121,231311874,1
850615121,260071475,1
850615121,264086627,1
850615121,264656792,1
850615121,271521006,1
850615121,320539100,1
850615121,341406066,1
850615121,362762678,1
850615121,421206172,1
850615121,42726691,1
850615121,43481758,1
850615121,440663509,1
850615121,452653391,1
850615121,455586030,1
850615121,472817157,1
850615121,473599330,1
850615121,473768464,1
850615121,520482550,1
850615121,521563984,1
850615121,522206266,1
850615121,541145723,1
850615121,550917836,1
850615121,561216391,1
850615121,562537962,1
850615121,581984495,1
850615121,60726489,1
850615121,650367984,1
850615121,650540100,1
850615121,710205415,1
850615121,742995593,1
850615121,752372684,1
850615121,752694563,2
850615121,752875180,1
850615121,800324447,1
850615121,813881290,1
850615121,821459401,1
850615121,823563982,1
850615121,831254672,1
850615121,832809084,1
850615121,850106941,1
850615121,850892816,1
850615121,853324939,1
850615121,872007795,1
850615121,911854749,1
850615121,954049363,1
850615121,990113530,1
850615121,991972777,1
850892816,112845313,1
850892816,113521426,1
850892816,132621497,1
850892816,132922204,1
850892816,203160292,1
850892816,20377419,1
850892816,20478308,1
850892816,20482717,1
850892816,20681934,1
850892816,208066203,1
850892816,231311874,1
850892816,260071475,1
850892816,264086627,1
850892816,264656792,1
850892816,271521006,1
850892816,320539100,1
850892816,341406066,1
850892816,362762678,1
850892816,421206172,1
850892816,42726691,1
850892816,43481758,1
850892816,440663509,1
850892816,455586030,1
850892816,472817157,1
850892816,473599330,1
850892816,473768464,1
850892816,520482550,1
850892816,521563984,1
850892816,522206266,1
850892816,541145723,1
850892816,550917836,1
850892816,561216391,1
850892816,562537962,1
850892816,581984495,1
850892816,60726489,1
850892816,650367984,1
850892816,650540100,1
850892816,742995593,1
850892816,752372684,1
850892816,752694563,1
850892816,752875180,1
850892816,800324447,1
850892816,813881290,1
850892816,821459401,1
850892816,823563982,1
850892816,831254672,1
850892816,832809084,1
850892816,850106941,1
850892816,850615121,1
850892816,853324939,1
850892816,872007795,1
850892816,954049363,1
850892816,990113530,1
850892816,991972777,1
853070386,132742395,1
853070386,134233377,1
853070386,141881132,1
853070386,161490676,1
853070386,203880413,1
853070386,205702117,1
853070386,205989542,1
853070386,208250290,1
853070386,208538333,1
853070386,221296609,1
853070386,260610707,1
853070386,260846505,1
853070386,270061167,1
853070386,271883111,1
853070386,300284495,1
853070386,314159950,1
853070386,340778636,1
853070386,352257489,1
853070386,362989662,1
853070386,381067560,1
853070386,421105676,1
853070386,42510895,1
853070386,451273930,1
853070386,452653391,1
853070386,453506561,1
853070386,455240671,1
853070386,462436774,1
853070386,463485489,1
853070386,472150172,1
853070386,520563938,1
853070386,562401998,1
853070386,611145339,1
853070386,680661238,1
853070386,710653502,1
853070386,760475815,1
853070386,813040678,1
853070386,822265990,1
853070386,832783957,1
853070386,842795435,1
853070386,923046645,1
853070386,942537238,1
853070386,952976080,1
853070386,953077405,1
853324939,112845313,1
853324939,113521426,1
853324939,132621497,1
853324939,132922204,1
853324939,203160292,1
853324939,20377419,1
853324939,20478308,1
853324939,20482717,1
853324939,20681934,1
853324939,208066203,1
853324939,231311874,1
853324939,260071475,1
853324939,264086627,1
853324939,264656792,1
853324939,271521006,1
853324939,320539100,1
853324939,341406066,1
853324939,362762678,1
853324939,421206172,1
853324939,42726691,1
853324939,43481758,1
853324939,440663509,1
853324939,455586030,1
853324939,472817157,1
853324939,473599330,1
853324939,473768464,1
853324939,520482550,1
853324939,521563984,1
853324939,522206266,1
853324939,541145723,1
853324939,550917836,1
853324939,561216391,1
853324939,562537962,1
853324939,581984495,1
853324939,60726489,1
853324939,650367984,1
853324939,650540100,1
853324939,742995593,1
853324939,752372684,1
853324939,752694563,1
853324939,752875180,1
853324939,800324447,1
853324939,813881290,1
853324939,821459401,1
853324939,823563982,1
853324939,831254672,1
853324939,832809084,1
853324939,850106941,1
853324939,850615121,1
853324939,850892816,1
853324939,872007795,1
853324939,954049363,1
853324939,990113530,1
853324939,991972777,1
854270873,112593090,1
854270873,20329382,1
854270873,208175031,1
854270873,232351964,1
854270873,232453088,1
854270873,330326013,1
854270873,390362010,1
854270873,541108079,1
854270873,823615975,1
854270873,931049977,1
854270873,943270968,1
854341178,452687695,1
854341178,471797746,1
854341178,640415733,1
854341178,680482464,1
854341178,811753373,1
854341178,825260016,1
854372477,161535313,1
854372477,208758429,1
854372477,223337602,1
854372477,264773205,1
854372477,264833015,1
854372477,30415090,1
854372477,311581466,1
854372477,320464445,1
854372477,351597954,1
854372477,411892770,1
854372477,460406130,1
854372477,463235190,1
854372477,465174246,1
854372477,472402229,1
854372477,473326478,1
854372477,541189694,1
854372477,541926760,1
854372477,611756067,1
854372477,731602134,1
854372477,743257322,1
854372477,822005387,1
854372477,822701953,1
854372477,823865728,1
854372477,951879075,1
860004538,932392556,1
860436017,146075575,1
860436017,473297412,1
860436017,473372642,1
860436017,520591656,1
860436017,521250028,1
860436017,521341890,1
860436017,521811971,1
860436017,540698135,1
860436017,911854749,1
860436017,941732792,1
860950184,460440466,1
860950184,470899588,1
860950184,640522665,1
870520406,201897663,1
870520406,20329382,1
870520406,204707579,1
870520406,231729679,1
870520406,232290246,1
870520406,263166327,1
870520406,472467773,1
870520406,571192153,1
870520406,741695800,1
870520406,814170527,1
870520406,814981134,1
870520406,820962487,1
870520406,831334174,1
870520406,911151039,1
870575504,111992329,1
870575504,204046036,1
870575504,205404353,1
870575504,222842846,1
870575504,231539454,1
870575504,231695009,1
870575504,231695529,1
870575504,231744831,1
870575504,232063262,1
870575504,232220475,1
870575504,232362216,1
870575504,232510674,1
870575504,232610181,1
870575504,232687798,1
870575504,232971010,1
870575504,237404857,1
870575504,251659394,1
870575504,251675849,1
870575504,251792083,1
870575504,251851827,1
870575504,263892463,1
870575504,272493878,1
870575504,310646123,1
870575504,331097329,1
870575504,352121147,1
870575504,412038882,1
870575504,430902269,1
870575504,462819181,1
870575504,470899236,1
870575504,474222697,1
870575504,474749384,1
870575504,510342132,1
870575504,510467698,1
870575504,541527978,1
870575504,582644728,1
870575504,820538459,1
870575504,830376638,1
870575504,844034514,1
870575504,874170846,1
870575504,880099795,1
872007795,112845313,1
872007795,113521426,1
872007795,132621497,1
872007795,132922204,2
872007795,203160292,1
872007795,20377419,1
872007795,20478308,2
872007795,20482717,1
872007795,20681934,1
872007795,208066203,1
872007795,231311874,2
872007795,260071475,1
872007795,264086627,1
872007795,264656792,1
872007795,271521006,1
872007795,320539100,1
872007795,341406066,1
872007795,362762678,1
872007795,421206172,1
872007795,42726691,2
872007795,43481758,1
872007795,440663509,2
872007795,455586030,1
872007795,472817157,1
872007795,473599330,1
872007795,473768464,1
872007795,520482550,1
872007795,521563984,1
872007795,522206266,2
872007795,541145723,1
872007795,550917836,1
872007795,561216391,1
872007795,562537962,1
872007795,581984495,1
872007795,60646829,1
872007795,60726489,1
872007795,650367984,1
872007795,650540100,1
872007795,742995593,1
872007795,752372684,1
872007795,752694563,1
872007795,752875180,2
872007795,800324447,1
872007795,813881290,1
872007795,821459401,1
872007795,823563982,2
872007795,831254672,1
872007795,832809084,1
872007795,850106941,1
872007795,850615121,1
872007795,850892816,1
872007795,853324939,1
872007795,951642398,1
872007795,954049363,1
872007795,990113530,1
872007795,991972777,1
874170846,111992329,1
